ProteinID,Intensity_24_177_14,Intensity_24_177_15,Intensity_24_177_16,Intensity_24_177_24,Intensity_24_177_27,Intensity_24_177_28,Intensity_24_177_34,Intensity_24_177_43,Intensity_24_177_44,Intensity_24_177_50,Intensity_24_177_51,Intensity_24_177_52,Intensity_24_177_60,Intensity_24_177_63,Intensity_24_177_64,Intensity_24_177_71,Intensity_24_177_7,Intensity_24_177_8
27078,0,0,0,0,1.7365119268871813e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
27079,8.962637221761795e-5,7.894300973818643e-4,5.086981793577083e-4,3.529545546287326e-5,4.486140818366702e-5,0,4.363080593880083e-4,1.1947232151597537e-4,6.865502798048632e-4,5.761787120924993e-5,3.76910914815355e-4,4.693555622429392e-4,7.87511891639273e-5,2.750821661584022e-4,3.9435273255218064e-4,3.6254632852986807e-4,1.7820644896650577e-4,2.0390875437820445e-4
27080,0,0,0,0,0,0,7.143903597695635e-5,8.61614712815625e-6,0,0,0,0,0,0,0,1.0037520693123381e-5,0,0
27081,0,3.641420348747084e-5,0,0,0,0,0,0,1.0886902998002789e-4,1.2897291351043522e-4,1.6305946233212979e-4,7.133925721261182e-4,2.7499050675001534e-4,9.557511843001347e-5,3.1127650185864474e-4,2.5015349791774244e-5,0,8.519662973136463e-6
27082,0,0,0,0,0,0,5.91239313777041e-6,0,0,0,0,0,0,0,0,0,0,0
27083,0,0,0,0,0,0,0,0,0,0,0,0,0,5.452009763096629e-6,0,0,0,0
27084,0,0,0,0,0,0,0,0,2.0471966424816663e-5,0,0,2.7412106451563508e-5,0,0,0,0,0,0
27085,0,1.0514780454856952e-5,0,0,1.5143344072911203e-5,0,5.705202364720336e-5,2.585177733378146e-5,1.8339578415226545e-5,0,2.6371295718219913e-5,1.048723111684919e-5,3.570710632881438e-5,9.832761291484364e-6,0,2.0600932652723042e-5,1.2463461005678402e-5,0
27086,2.0757180648455675e-5,0,4.499318426162224e-5,0,0,0,1.4966181584091725e-5,0,4.206595447228141e-5,1.934728772763959e-5,1.7446093492737046e-5,0,8.765212871996214e-6,0,0,9.980002298654046e-6,0,1.7474695919268493e-5
27087,0,0,0,1.8014416806143662e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27088,0,0,0,0,3.57153880018649e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
27089,0,0,7.630510953739456e-5,0.00172950952329292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27090,4.19637325565446e-6,4.0623253988489224e-5,7.658799098904413e-6,0,0,0,1.0624648379473574e-5,3.167422044123571e-5,1.0074037868392555e-4,0,9.739686226889129e-5,5.456352581634767e-5,0,1.3076792326945853e-4,0,1.0064463653926301e-4,1.8932564518584667e-6,9.72680405398835e-5
27091,0,7.84859819604652e-5,0,0,0,0,0,0,0,0,0,0,0,1.4757749054255505e-5,0,0,1.1740653797694427e-5,0
27092,0,3.735239735163453e-5,0,5.054449783028129e-5,0,0,0,0,0,0,0,0,0,2.570025329265726e-5,2.6403763535575617e-5,0,2.6708853931860792e-5,0
27093,6.129218984739118e-5,9.108263434608862e-5,0,3.004524662325115e-5,8.831892245513112e-5,0,4.0841290872646504e-4,1.6869476075605732e-4,8.539791881418509e-5,3.149997947181796e-5,1.3302035017059537e-4,1.0157769022990011e-4,1.226046651276508e-4,1.3879771353818169e-5,1.542567908507671e-4,2.1124690542656408e-4,9.68186147273317e-6,1.914450973369609e-4
27094,0,4.968656328313623e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.662485403688064e-5,0,0
27096,0,0,0,0,0,0,0,0,0,1.7478208231140722e-5,0,0,0,0,0,0,0,0
27097,1.4932607052431023e-5,1.0175268759288425e-5,0,0,5.250486589505725e-5,0,0,0,0,0,0,0,0,3.374177086617295e-5,0,5.9805681300135e-6,0,0
27098,0,0,0,5.909451085911888e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27099,2.300499460908734e-4,4.222335609264369e-4,0.001609698146063512,1.3702653135190632e-4,8.009605676749911e-5,3.084703201271688e-5,0.0014676783577630683,4.593640828926182e-4,8.332669851197677e-4,6.100638837819533e-4,0.0011870085272007998,0.001364651127111157,2.768223921815841e-4,6.908306357205026e-4,3.056442659306209e-4,8.218751892224334e-4,2.5974602935608504e-4,0.001114625350355171
27100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.082446440052406e-6,0,0
27101,0,0,0,0,0,1.795692630778518e-5,0,0,0,0,1.6886874529064387e-5,0,0,0,0,4.843157920326183e-5,0,0
27102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810119823994733e-5
27103,0,0,0,0,0,0,0,0,0,0,2.6971835231897984e-5,0,0,0,0,2.4165601297667324e-5,0,0
27104,0,0,0,0,0,4.428753915697433e-5,0,0,0,0,0,0,0,0,0,0,0,0
27105,0,0,0,0,0,3.1566201622729653e-6,0,0,0,0,0,0,0,0,0,0,0,0
27106,0,0,0,0,0,3.976940956480208e-4,0,0,0,0,0,0,0,0,0,0,0,0
27107,0,0,0,0,0,3.271338787793353e-5,0,0,0,0,0,0,0,0,0,0,0,0
27108,0,0,0,0,0,2.578780939644234e-5,0,0,0,0,0,0,0,0,0,0,0,0
27109,0,0,0,0,0,7.997627350077535e-5,0,0,0,0,0,0,0,0,0,0,0,0
27110,0,0,0,0,0,4.598764449275047e-5,0,0,0,0,0,0,0,0,0,0,0,0
27111,0,0,0,0,0,4.325261814957187e-5,0,0,0,0,0,0,0,0,0,0,0,0
27112,0,0,0,0,0,1.1147950078502626e-4,0,0,0,0,0,0,0,0,0,0,0,0
27113,0,0,0,0,0,2.7884334489952452e-5,0,0,0,0,0,0,0,0,0,0,0,0
27114,0,0,0,0,0,2.957114041033459e-5,0,0,0,0,0,0,0,0,0,0,0,0
27115,0,0,0,0,0,1.0813334984676084e-5,0,0,0,0,0,0,0,0,0,0,0,0
27116,0,0,0,0,0,1.6525558113094316e-5,0,0,0,0,0,0,0,0,0,0,0,0
27117,0,0,0,0,0,2.8645130408076727e-5,0,0,0,0,0,0,0,0,0,0,0,0
27118,0,0,0,0,0,6.869343976388286e-5,0,0,0,0,0,0,0,0,0,0,0,0
27119,0,0,0,0,0,4.043799907643368e-4,1.3176666889486229e-5,0,0,0,0,0,0,0,0,0,0,0
27120,5.604680071257691e-5,0,0,0,0,5.251167193057414e-4,0,0,0,4.64733721443022e-5,0,0,0,0,0,0,0,0
27121,0,0,0,0,0,1.0542221072698878e-4,0,0,0,0,0,0,0,0,0,0,0,0
27122,0,0,0,0,0,4.427846781147135e-5,0,0,0,0,0,0,0,0,0,0,0,0
27123,0,0,0,0,0,3.0924197227108835e-5,0,0,0,0,0,0,0,0,0,0,0,0
27124,0,0,0,0,0,2.708584840477834e-5,0,0,0,0,0,0,0,0,0,0,0,0
27125,3.2720173742212174e-4,0,2.293057904447463e-5,1.6148692233135614e-4,1.8383596597360076e-5,1.0312907842429233e-5,0,0,0,1.3920018841629776e-5,0,0,0,0,1.4842505558892485e-5,0,0,0
27126,0,0,0,0,0,1.888279132525531e-4,0,0,0,0,0,0,0,0,0,0,0,0
27127,0,0,0,0,0,7.721583759391899e-5,0,0,0,0,0,0,0,0,0,0,0,0
27128,0,0,0,0,0,7.996078168028032e-5,0,0,0,0,0,0,0,0,0,0,0,0
27129,0,0,0,0,0,4.2919251100472196e-5,0,0,0,0,0,0,0,0,0,0,0,0
27130,0,0,0,0,0,4.302728827838259e-4,0,0,0,0,0,0,0,0,0,0,0,0
27131,0,0,0,0,0,1.577110234055268e-5,0,0,0,0,0,0,0,0,0,0,0,0
27132,0,0,0,0,0,5.5309956704045306e-5,0,0,0,0,0,0,0,0,0,0,0,0
27133,0,0,0,0,0,7.573795279341134e-5,0,0,0,0,0,0,0,0,0,0,0,0
27134,0,0,0,0,0,0,1.4256718619567695e-5,0,0,0,0,0,0,0,0,0,0,0
27135,0,0,0,0,0,0,1.8216857719616472e-5,0,0,0,0,0,0,0,0,0,0,0
27136,0,2.537443105889139e-6,0,0,0,0,4.275759953061044e-5,0,0,0,0,0,0,0,0,0,0,1.543387098540062e-5
27137,0,0,0,0,0,1.9937690844557087e-5,4.3914743261057444e-5,3.053444146445832e-5,0,0,0,0,1.1014943938436213e-5,1.2515140699855627e-5,2.840464198821856e-5,1.1920516574449077e-5,1.3774510133318502e-5,0
27138,0,0,0,0,0,0,0,0,4.1979944340190896e-5,0,0,0,0,0,0,1.8554028522716973e-5,0,5.331162040121379e-5
27139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3800467719925453e-5
27140,3.5531529395605273e-4,0,1.988430664807682e-5,2.0952865330575038e-4,1.0764789648997907e-5,1.1605134920030878e-5,0,0,0,6.419808159143302e-6,0,0,0,0,3.7805515763636364e-5,0,0,0
27141,0,0,0,0,5.699940950798279e-6,0,0,0,0,0,0,0,0,0,0,0,0,0
27142,0,0,0,0,0,0,0,0,0,0,0,0,0,5.053319072463156e-6,7.447433980851849e-6,0,0,0
27143,3.921065524704461e-5,1.2143946116484382e-5,1.5300836866601386e-4,0,4.5679289467424715e-5,1.5123413365700255e-4,4.222722347755452e-5,2.2142756068628978e-5,3.4080599234460364e-5,0,9.833452985572045e-5,2.9659546689915785e-5,4.7093867812431715e-5,1.703476862227667e-5,2.0304560704990942e-4,7.997943587986407e-6,0,1.633010418600759e-4
27144,0,1.1601154752756756e-5,0,0,0,0,0,1.3247617427772612e-5,2.8495863249012943e-5,0,0,0,0,0,9.765757925967346e-5,0,0,0
27145,0,0,0,0,0,0,0,0,0,0,9.382835546322155e-6,0,0,0,0,4.928372655804534e-6,0,1.5034378175992133e-5
27146,0,0,2.175722972572064e-5,4.674731288783251e-5,2.5073968441329e-5,0,5.98660975928759e-6,1.223330821471228e-5,0,0,0,9.199580180246356e-6,1.7568004393542457e-5,0,0,0,0,0
27147,0,0,0,0,1.4980378005450765e-5,0,0,7.410895456891976e-6,0,0,0,0,0,0,0,0,0,0
27148,0,0,0,0,0,0,0,0,0,0,1.1592282961566852e-5,0,0,0,0,0,0,0
27149,0,0,0,0,0,0,0,2.858413378848864e-5,0,0,0,0,0,0,0,0,0,0
27150,3.771173649496217e-5,0,0,0,1.332764608357586e-5,3.211150900194575e-5,0,0,0,0,0,0,0,0,0,0,0,0
27151,0,0,0,0,0,0,0,0,4.840895717311559e-5,0,1.7618368298911533e-5,0,0,0,0,0,0,0
27152,0,0,0,0,5.09830626463815e-5,0,0,0,0,0,0,0,0,0,0,0,0,1.3205796492724443e-5
27153,0,0,0,0,0,0,0,0,1.7089251656552563e-5,3.095831360119378e-5,0,0,4.171837255897025e-5,0,0,0,0,0
27154,0,0,0,0,0,0,0,2.6909902664095335e-5,0,0,0,0,0,0,0,0,0,0
27155,0,0,1.8346404076694085e-5,0,4.394257381657668e-5,1.3249354497896236e-5,0,0,2.316347066353379e-5,1.435381353630373e-5,0,0,0,2.2072538950767886e-5,0,0,0,0
27156,0,0,0,0,0,0,0,0,0,0,1.2193142678750635e-5,0,0,0,0,0,0,0
27157,0,0,0,0,2.2193721048018364e-5,1.910799972270351e-5,0,0,0,0,0,0,0,0,1.7754876383790733e-5,0,0,0
27158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0325623707099168e-5,1.2465321359172868e-5,0
27159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1591567630910787e-5,0,0
27160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.049983451319367e-6,0,0
27161,0,1.2128085050181563e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27162,0,0,0,0,1.5419234462882844e-5,0,0,1.3456702670701843e-5,0,2.7788110638576824e-5,2.3918385574104917e-4,0,0,8.335932739389685e-6,1.8768322116157194e-5,5.021583031504774e-4,2.086816872157973e-5,1.6600290698332366e-5
27163,0,0,0,0,0,0,1.7314334618088603e-5,0,0,0,0,0,0,0,0,0,0,0
27164,0,9.098738603732471e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.183127355700103e-5,0
27165,0,0,0,0,0,0,0,0,0,0,0,1.6601896404458517e-5,0,0,0,0,0,0
27166,0,1.0239223696886413e-5,0,0,6.9121885887372085e-6,0,0,0,0,0,0,0,0,0,0,0,0,0
27167,0,0,0,2.2266865455074725e-5,0,0,0,0,0,0,0,0,1.514797443770283e-4,0,0,1.3741950793131197e-5,0,0
27168,0,2.8330878174783514e-5,1.290690872714717e-5,0,0,4.113753304397759e-6,0,3.460934314783745e-5,1.244071956411244e-5,0,6.831397154218073e-6,0,0,4.525454190079135e-6,2.293224214109783e-5,6.925281616955797e-6,0,0
27169,0,0,0,0,0,0,2.2659568558343886e-5,6.483773870350356e-6,1.3869896669527664e-5,1.503514236859065e-5,3.6571712561540994e-5,0,0,1.2868492617897439e-5,0,0,0,0
27170,7.58445363159886e-5,6.928504532779463e-5,9.21731565179959e-5,0,2.5404241992811074e-5,0,6.37412319745262e-4,4.583511964251206e-5,1.1441555097517351e-4,1.5618639973275566e-4,1.7692906221939724e-4,7.224242540584827e-5,5.369986927605006e-5,2.0299028539568027e-4,3.75648770612076e-5,1.2973670826519517e-4,0,0
27171,0,0,0,1.9855821877272584e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27172,0,0,0,0,0,0,0,0,1.3194995470464792e-5,1.4274171306937547e-5,8.73454531078481e-6,0,8.512096593523777e-6,0,0,0,0,0
27173,0,0,0,0,0,0,0,5.670957524117908e-6,1.6410198300245874e-5,3.88602747406733e-5,0,0,3.174121953822622e-5,0,0,0,3.4165682026297786e-5,0
27174,1.2209766592020268e-5,7.071897412890205e-5,0,0,0,0,1.0439696303700612e-4,6.334239699262956e-5,0,4.3951478016216053e-05,1.658214918865673e-5,0,0,5.537120576977314e-5,0,8.615564680944073e-5,1.2321143963351858e-4,0
27175,0,0,0,0,0,0,0,0,1.5490969116290153e-5,0,0,0,0,0,0,0,0,0
27176,0,1.6052130647946486e-5,0,0,0,0,0,7.4353869658111484e-6,1.3486610992104861e-4,0,0,0,0,0,1.2973130190386677e-4,0,0,0
27177,0,0,0,0,0,0,0,0,5.9775134221859785e-5,0,0,0,3.053192176215594e-5,0,1.3837734122457941e-5,0,0,0
27178,0,0,3.107162690262203e-5,3.0090518169850484e-5,0,0,0,1.226955210216395e-5,8.762357356314869e-5,0,0,5.3314776402852e-5,0,3.9461900376819075e-5,0,2.685017471133217e-5,0,9.579373734280724e-5
27179,0,0,0,0,0,0,0,0,0,0,0,0,0,7.843472498150389e-6,0,0,0,0
27180,3.374842825766652e-5,0,0,0,0,0,0,1.81067589736319e-4,0,3.8145571315266764e-5,0,4.667413549496798e-5,3.499813573023286e-5,2.0779093151926061e-4,2.659556788069349e-5,0,3.306686583709125e-5,5.088291311999007e-4
27181,0,0,0,0,0,0,0,1.883446276219134e-5,0,0,0,0,0,0,0,0,0,0
27182,0,0,0,0,0,0,1.5184917282134773e-5,0,0,0,0,0,0,0,0,8.95107163439846e-6,0,0
27183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32848189975829e-5,0,0
27184,0,0,0,0,0,2.438679984075118e-5,0,0,0,0,0,0,0,0,0,0,0,0
27185,3.0737159774469494e-5,4.387970277222119e-5,1.046763662587038e-4,6.572907043804297e-6,1.3840075713557258e-4,0,0,3.1897559538391983e-4,0,4.1930551567248784e-5,1.7921241579582083e-5,0,7.79812683007162e-6,1.1748330113086571e-4,7.684232243005922e-5,0,6.764663252923311e-4,1.2364622113085342e-4
27186,4.447716036513074e-5,0,0,0,5.433191281565215e-5,0,0,0,1.8548868003466967e-5,2.891630796648852e-4,3.7405438698851433e-6,0,1.2478056325268414e-5,0,0,0,1.5551965736348042e-5,4.29674023766767e-6
27187,0,0,0,0,3.306340642854624e-5,0,1.9092730572601332e-4,0,0,0,0,0,0,0,2.6209544681169325e-5,0,0,0
27188,0,1.516198461547673e-5,0,0,0,0,0,7.830602619110228e-6,2.451521931428012e-5,0,1.3819474572120463e-5,2.9993809821927418e-5,2.414389384495112e-5,2.0058702188044472e-5,0,1.2034411720300257e-5,0,0
27189,0,6.378638887747937e-5,1.524946746495347e-5,0,0,0,2.746897996074054e-5,7.783987972449912e-6,8.57389111125286e-5,0,5.378009069570502e-5,4.46060598461466e-5,2.2650919982924976e-5,3.532819510664297e-5,0,5.448632194477726e-5,0,8.98389873576567e-5
27190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769601954528654e-5
27191,0,0,0,0,1.4554061052586421e-5,0,0,0,6.785343772726133e-6,0,2.4576910850359983e-5,0,1.9211568444486038e-5,2.6994221039959075e-5,0,0,0,1.5275754492055895e-6
27192,0,0,0,0,0,0,0,0,0,0,1.302364417057985e-5,0,0,0,0,0,0,0
27193,0,0,0,0,0,0,0,0,0,0,0,0,2.7775535714334378e-5,0,0,9.039963754317187e-5,0,0
27194,0,0,0,0,0,0,0,0,0,2.5086125802030004e-5,0,0,0,0,0,0,0,0
27195,0,0,0,0,5.6197757359691506e-5,0,0,0,0,2.5166920120313345e-5,6.4526316526182145e-6,0,0,1.4247491952192483e-5,0,0,0,0
27196,0,3.0767022718667904e-4,0,0,0,0,0,0,0,0,3.096842054157887e-4,2.4988902063429747e-5,0,1.0139843844528708e-5,0,0,0,0
27197,0,0,3.136332099034207e-5,0,0,0,0,0,0,2.9883237759021406e-5,0,0,0,0,0,0,0,0
27198,0,2.896235508571248e-5,2.545840969619726e-5,0,0,0,0,7.783702589697378e-5,4.9296859781663214e-5,0,2.1136714876279445e-5,2.46914481330916e-5,0,0,8.635452765671503e-6,0,0,0
27199,0,0,0,0,0,0,0,0,0,6.873961499562128e-6,0,0,0,0,0,0,0,0
27200,0,0,0,0,0,0,0,0,0,1.4777073897524695e-5,0,0,0,0,0,0,0,0
27201,0,0,0,0,0,0,0,0,0,7.138034424435509e-5,0,1.056267634096691e-5,0,0,0,0,0,0
27202,3.1659116916866044e-5,6.223717747978222e-5,2.102184276457039e-5,0,0,0,5.246360869045223e-4,3.1410565125334325e-5,0,2.5073126740148767e-5,3.6933554160717294e-4,1.35588020173288e-5,0,5.46051694784468e-6,0,4.568708792132374e-5,0,0
27203,0,0,0,0,2.6359882598005094e-4,0,0,0,6.050927182435986e-6,0,1.9229663595255973e-5,0,0,7.891770847918915e-5,0,9.229879331495697e-5,0,0
27204,0,0,0,0,0,0,0,0,0,0,0,0,0,7.727106892850552e-6,0,0,0,0
27205,0,0,0,0,0,1.3719133423418684e-5,2.4987498601562144e-5,0,0,0,0,0,0,0,0,0,0,0
27206,6.039416162422099e-6,0,0,0,0,0,0,1.7149359583082505e-5,0,0,0,0,0,1.2795905116157649e-5,0,0,0,0
27207,0,0,0,0,2.2964858818797488e-4,0,0,0,0,0.001762907665542023,6.511192318478062e-6,0,0,0.0050758052735419,1.0303275862828737e-4,0,0,0
27208,0,0,0,0,0,0,0,1.4386186931881645e-5,0,0,0,0,0,0,0,0,0,0
27209,0,0,0,0,3.549550859990759e-6,0,0,1.3284849178598436e-4,9.19022729741354e-6,0,0,9.480071379972107e-6,0,9.67680798041223e-5,0,0,1.9561875723421992e-5,9.53332103967855e-6
27210,0,4.989180528337866e-4,0,2.0062488027536686e-4,0,2.1301298243519997e-5,0,8.136135144615889e-5,1.272701189472705e-4,0,0,2.100808474968683e-4,4.5826795883393537e-4,3.082200555972354e-4,4.5413590191549144e-4,0,6.0393466760099934e-5,0
27211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.879815006556517e-6,0,0
27212,0,0,0,0,0,0,0,7.796749888995993e-6,0,0,0,0,0,6.601244653341591e-6,0,1.0236919510706927e-5,1.301560144176946e-5,0
27213,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754607824850695e-5,0,0,2.6243347273868715e-5,0
27214,0,0,0,0,7.300633519303973e-5,0,0,0,0,0,0,0,0,9.848931628622298e-6,3.275278826568569e-5,0,0,0
27215,3.150621014322298e-5,0,0,0,0,0,0,5.1161291313351385e-5,0,7.192664532135069e-4,0,0,0,0,0,0,0,6.72436889083296e-5
27216,0,0,0,0,0,0,0,8.592610692772087e-6,0,0,0,0,0,0,0,0,0,0
27217,0,0,0,0,0,0,0,0,0,0,0,0,1.133629333887779e-5,0,0,0,0,0
27218,0,0,0,0,3.4595377861087867e-6,0,0,0,0,0,0,0,0,0,0,0,0,0
27219,0,0,0,0,3.837617031928008e-4,1.748189148778189e-5,0,0,0,7.264129892071082e-6,0,0,5.787547774830509e-6,0,4.4047098861312e-6,0,0,0
27220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824087961512584e-6,0,0
27221,0,1.0753921018056653e-5,0,0,0,0,0,0,2.1077438985667636e-5,0,3.188670301482217e-5,2.0698367297981015e-5,1.310592428622544e-5,0,0,0,0,1.842577023253094e-5
27222,1.864704726038757e-5,0,0,0,5.025064389173077e-4,1.3771911020961014e-4,0,3.94808767519725e-5,4.6623381696371346e-5,2.690397235835354e-5,0,9.88096382640537e-5,1.94949686225891e-5,8.579207884031016e-6,1.1715520733266365e-4,1.790460405533378e-5,5.642969269637344e-5,0
27223,0,0,0,0,3.718159786389301e-5,1.663012545236848e-5,0,3.243584365110764e-6,0,0,0,0,0,4.803084758809388e-6,8.768923332252171e-6,0,0,0
27224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.693913075328717e-6,0
27225,0,0,0,0,1.42334725775068e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
27226,0,0,0,0,1.5176379616321503e-5,8.132678720600253e-5,0,0,0,0,0,0,0,0,0,0,0,0
27227,5.712730630353648e-5,0,0,0,0,8.822356073682748e-5,0,0,0,0,0,0,0,0,0,0,0,0
27228,0,0,0,0,1.3960306258567934e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
27229,0,0,0,0,0,1.2621991214732138e-5,1.739766887829897e-5,1.1144193707609245e-5,0,0,1.7990760320970844e-5,0,2.418602846256228e-5,0,0,1.759565532528307e-5,0,0
27230,1.893768043532603e-5,0,0,0,0,0,0,0,0,1.4583557145646337e-5,1.9780034567976317e-05,0,0,0,0,4.258974952536263e-5,0,3.0276691116205795e-5
27231,0,0,0,0,0,2.859264591491609e-5,0,0,0,0,0,0,0,0,0,0,0,0
27232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101866984232787e-6,0,0
27233,0,0,0,0,0,0,0,7.50985435778269e-6,0,0,0,1.1001232606395831e-4,0,0,0,0,1.098726089402657e-5,0
27234,0,0,0,0,0,0,0,3.046859641078118e-6,6.551296577264707e-6,0,0,0,0,0,0,0,0,0
27235,0,0,0,0,0,1.1269785105996213e-5,0,0,0,0,0,0,0,0,0,0,0,0
27236,0,0,0,0,0,2.069704867032733e-5,0,0,0,0,0,0,0,0,0,0,0,0
27237,0,0,0,0,0,1.4123596310215038e-4,0,0,0,0,0,0,0,0,0,0,0,0
27238,0,0,0,0,0,0,0,0,4.191699091596989e-5,0,0,0,0,0,0,0,0,0
27239,5.286698837637182e-5,0,0,0,0,0,0,0,0,3.3901700096288043e-5,0,0,0,0,0,0,0,0
27240,0,0,0,0,4.346177216775196e-5,3.111290864312518e-5,0,0,0,0,0,0,0,0,1.1305964936160778e-4,0,1.4401537809056866e-5,0
27241,0,0,0,0,0,7.646784931846274e-6,0,0,0,0,0,0,0,0,0,3.0200307038055417e-5,0,0
27242,0,0,0,0,2.2181346946344887e-5,0,0,0,0,0,0,0,0,0,1.2670357175059122e-4,0,0,0
27243,0,0,0,0,6.943171826136761e-5,1.6371456917015345e-5,0,0,0,0,0,0,9.626015879103653e-6,2.2856108684301226e-5,2.783322962142714e-4,0,0,0
27244,0,0,0,0,0,0,0,0,1.0835156206211378e-5,0,0,0,1.2274463286423583e-5,0,0,0,0,0
27245,0,7.494999935983512e-5,2.161075007536489e-5,0,0,0,8.234824969793976e-6,0,8.971303287492963e-5,0,0,0,0,0,0,0,0,0
27246,0,0,0,0,0,6.04461427315613e-6,0,0,0,0,0,0,0,0,0,0,0,0
27247,2.3309093529682104e-5,0,0,0,1.8147936776699002e-5,0,0,0,0,5.6531417035760944e-5,5.016064393460897e-5,1.2257396384288426e-5,0,0,0,1.520106048209489e-4,4.568991076533154e-5,0
27248,4.872281151780459e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27249,0,0,0,0,0,1.4336646361733804e-5,0,0,0,0,0,0,0,0,0,3.140676688117939e-5,0,0
27250,0,0,0,0,0,6.835121688720792e-5,0,0,0,0,0,0,0,0,0,0,0,0
27251,0,0,0,0,0,1.4683444096237994e-5,0,0,0,0,0,0,0,0,0,0,0,0
27252,0,0,0,0,0,0.0015115264632853292,0,0,0,0,0,0,1.571247905029246e-5,0,0,9.195665293692496e-4,0,0
27253,0,0,0,0,2.191443744223579e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
27254,0,0,0,0,0,5.914305864446285e-6,0,0,0,0,0,0,0,0,0,0,0,0
27255,2.380554511962783e-5,0,0,0,0,0,0,0,0,0,0,0,8.827419151626937e-6,0,0,0,0,0
27256,0,0,0,0,0,1.6993649337317356e-5,0,0,0,0,0,0,0,0,0,0,0,0
27257,0,0,0,0,0,1.1527979501908368e-5,0,0,0,0,0,1.2418536818551205e-5,0,0,0,1.2036595373284193e-5,0,0
27258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871661351806394e-5,0,0,0
27259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2512619767799364e-5,0,0
27260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7724501908308146e-5,0,5.013321582005689e-6,0
27261,0,0,0,0,0,0,0,0,0,0,0,0,2.0773999729936143e-5,0,0,0,0,0
27262,0,0,0,0,0,0,0,3.851338892828707e-6,0,0,0,0,0,0,0,2.907129437355446e-6,0,0
27263,0,0,0,0,0,0,0,4.85961533124689e-6,0,0,0,0,0,0,0,5.050253171994835e-5,0,0
27264,0,0,0,0,0,0,0,0,0,0,0,0,2.6541012983538878e-5,0,0,1.1516668762750908e-5,0,0
27265,0,9.321333014415881e-6,0,0,0,0,1.3864951852041652e-5,0,0,0,0,0,0,0,0,0,0,0
27266,0,0,0,0,0,0,0,0,0,0,0,0,1.7897887909292753e-05,4.286900018932822e-6,0,0,0,0
27267,0,0,0,0,0,1.541699541349268e-4,0,0,0,0,0,0,0,0,0,0,0,0
27268,0,0,3.119677115885842e-5,0,0,0,0,0,0,0,0,0,1.4882395052670851e-5,0,0,0,0,1.1941101303756356e-5
27269,0,0,0,0,0,4.619979446303293e-6,0,0,0,0,0,0,0,0,0,1.045537294615416e-5,0,0
27270,0,0,0,0,0,2.4268515765004807e-5,0,0,0,0,0,0,0,0,0,0,0,0
27271,0,0,0,0,0,0,1.700779996223714e-5,2.106650601578934e-5,0,0,0,0,0,0,2.1939368108486724e-5,2.554704001653273e-5,0,0
27272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.884621196523713e-5,0,0,0
27273,0,1.1012445241956747e-4,1.560375560822657e-5,0,0,0,4.412666324627475e-5,0,5.837629074229812e-5,0,1.1459535499264521e-4,2.6053903669685447e-5,0,1.5209120304909619e-5,8.155234882961647e-5,5.875756772112204e-5,6.5031798591723235e-05,0
27274,0,0,0,0,0,0,0,2.4113942257852373e-6,0,0,0,0,0,0,0,0,0,0
27275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7810467060700273e-5
27276,0,0,0,0,0,1.0156127562583359e-5,0,0,0,0,0,0,0,0,0,0,0,0
27277,8.076886831912516e-5,0,0,8.118614199399893e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27278,0,0,0,0,4.3936023206903055e-5,0,0,0,0,0,0,0,0,0,0,0,0,0
