#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P42P0-1.fasta	NODE_15_length_168540_cov_266.477042	88907	90595	-	fimL	1-1689/1689	===============	0/0	100.00	99.94	vfdb	NP_250513	(fimL) hypothetical protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	71635	73227	+	pilS	1-1593/1593	===============	0/0	100.00	100.00	vfdb	NP_253236	(pilS) two-component sensor PilS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	73242	74579	+	pilR	1-1338/1338	===============	0/0	100.00	100.00	vfdb	NP_253237	(pilR) two-component response regulator PilR [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	75854	76363	+	fimT	1-510/510	===============	0/0	100.00	100.00	vfdb	NP_253239	(fimT) type 4 fimbrial biogenesis protein FimT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	76469	76975	+	fimU	1-507/507	===============	0/0	100.00	100.00	vfdb	NP_253240	(fimU) type 4 fimbrial biogenesis protein FimU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	76966	77523	+	pilV	1-558/558	===============	0/0	100.00	100.00	vfdb	NP_253241	(pilV) type IV pilus biogenesis protein PilV [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	77520	78344	+	pilW	1-825/825	===============	0/0	100.00	100.00	vfdb	NP_253242	(pilW) type IV fimbrial biogenesis protein PilW [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	78341	78928	+	pilX	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_253243	(pilX) type 4 fimbrial biogenesis protein PilX [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	78940	82431	+	pilY1	1-3486/3486	========/======	10/30	99.66	92.21	vfdb	NP_253244	(pilY1) type 4 fimbrial biogenesis protein PilY1 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	82433	82780	+	pilY2	1-348/348	===============	0/0	100.00	100.00	vfdb	NP_253245	(pilY2) type 4 fimbrial biogenesis protein PilY2 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_16_length_166308_cov_333.105985	82777	83202	+	pilE	1-426/426	===============	0/0	100.00	100.00	vfdb	NP_253246	(pilE) type 4 fimbrial biogenesis protein PilE [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_17_length_124326_cov_298.794686	99933	101069	-	exoY	1-1137/1137	===============	0/0	100.00	99.38	vfdb	NP_250881	(exoY) type III secretion system effector ExoY adenylate cyclase [TTSS secreted effectors (VF0853) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	37400	38485	-	PA2359	1-1086/1086	===============	0/0	100.00	98.44	vfdb	NP_251049	(PA2359) transcriptional regulator [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	38596	39695	-	tssA	1-1100/1101	===============	0/0	99.91	99.36	vfdb	NP_251050	(tssA) type VI secretion system protein TssA [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	39692	43507	-	tssM	1-3816/3816	===============	0/0	100.00	99.69	vfdb	NP_251051	(tssM) type VI secretion system membrane subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	43504	44262	-	icmH/tssL	1-759/759	===============	0/0	100.00	99.74	vfdb	NP_251052	(icmH/tssL) DotU/TssL family secretion system protein [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	44280	45611	-	tssK	1-1332/1332	===============	0/0	100.00	99.78	vfdb	NP_251053	(tssK) type VI secretion system baseplate subunit TssK [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	45671	46147	-	PA2364	1-477/477	===============	0/0	100.00	99.79	vfdb	NP_251054	(PA2364) hypothetical protein [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	46355	46900	+	tssB	1-546/546	===============	0/0	100.00	99.82	vfdb	NP_251055	(tssB) type VI secretion system contractile sheath small subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	46923	48407	+	tssC	1-1485/1485	===============	0/0	100.00	99.12	vfdb	NP_251056	(tssC) type VI secretion system contractile sheath large subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	48481	48978	+	hcp/tssD	1-498/498	===============	0/0	100.00	99.40	vfdb	NP_251057	(hcp/tssD) Hcp family type VI secretion system effector [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	48991	49416	+	tssE	1-426/426	===============	0/0	100.00	98.83	vfdb	NP_251058	(tssE) type VI secretion system baseplate subunit TssE [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	49400	51193	+	tssF	1-1794/1794	===============	0/0	100.00	99.50	vfdb	NP_251059	(tssF) type VI secretion system baseplate subunit TssF [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	51157	52173	+	tssG	1-1017/1017	===============	0/0	100.00	99.80	vfdb	NP_251060	(tssG) type VI secretion system baseplate subunit TssG [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	52175	54724	+	tssH	1-2550/2550	===============	0/0	100.00	99.53	vfdb	NP_251061	(tssH) type VI secretion system ATPase TssH [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	55666	57672	+	tssI	1-2007/2007	===============	0/0	100.00	99.65	vfdb	NP_251063	(tssI) type VI secretion system tip protein VgrG [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	66514	67434	-	PA2383	1-921/921	===============	0/0	100.00	99.57	vfdb	NP_251073	(PA2383) transcriptional regulator [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	67476	67799	-	PA2384	1-324/324	===============	0/0	100.00	100.00	vfdb	NP_251074	(PA2384) hypothetical protein [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	67980	70268	-	pvdQ	1-2289/2289	===============	0/0	100.00	99.61	vfdb	NP_251075	(pvdQ) 3-oxo-C12-homoserine lactone acylase PvdQ [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	70391	71722	-	pvdA	1-1332/1332	===============	0/0	100.00	99.47	vfdb	NP_251076	(pvdA) L-ornithine N5-oxygenase PvdA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	71856	72335	-	fpvI	1-480/480	===============	0/0	100.00	99.79	vfdb	NP_251077	(fpvI) RNA polymerase sigma factor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	72499	73494	+	fpvR	1-996/996	===============	0/0	100.00	99.50	vfdb	NP_251078	(fpvR) protein FpvR [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	78240	79874	-	pvdP	1-1635/1635	===============	0/0	100.00	99.39	vfdb	NP_251082	(pvdP) tyrosinase required for pyoverdine maturation  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	80090	81436	+	pvdM	1-1347/1347	===============	0/0	100.00	99.85	vfdb	NP_251083	(pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	81459	82742	+	pvdN	1-1284/1284	===============	0/0	100.00	100.00	vfdb	NP_251084	(pvdN) pyoverdine biosynthesis protein PvdN [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	82771	83625	+	pvdO	1-855/855	===============	0/0	100.00	99.30	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	83694	84521	-	pvdF	1-828/828	===============	0/0	100.00	99.28	vfdb	NP_251086	(pvdF) pyoverdine synthetase F [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	84899	86548	+	pvdE	1-1650/1650	===============	0/0	100.00	99.76	vfdb	NP_251087	(pvdE) pyoverdine biosynthesis protein PvdE [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_19_length_93871_cov_283.737894	86651	89098	+	fpvA	1-2448/2448	===============	0/0	100.00	99.71	vfdb	NP_251088	(fpvA) ferripyoverdine receptor FpvA [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_1_length_844320_cov_286.359731	155475	155831	+	pilZ	1-357/357	===============	0/0	100.00	99.72	vfdb	NP_251650	(pilZ) type 4 fimbrial biogenesis protein PilZ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_1_length_844320_cov_286.359731	349620	350207	+	tse4	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_251464	(tse4) Toxin protein Tse4 [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_1_length_844320_cov_286.359731	470435	470911	-	tse2	1-477/477	===============	0/0	100.00	100.00	vfdb	NP_251392	(tse2) type VI secretion system effector Tse2 [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_1_length_844320_cov_286.359731	490727	494680	+	tse5/rhsP1	1-3954/3954	===============	0/0	100.00	99.85	vfdb	NP_251374	(tse5/rhsP1) Toxin protein Tse5  [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_20_length_85437_cov_295.716671	1	13667	-	pvdI	1-13667/15450	========/=====.	2/6	88.44	98.75	vfdb	NP_251092	(pvdI) peptide synthase [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_20_length_85437_cov_295.716671	21035	21253	-	mbtH-like	1-219/219	===============	0/0	100.00	100.00	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_20_length_85437_cov_295.716671	21331	22740	-	pvdH	1-1410/1410	===============	0/0	100.00	98.94	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_20_length_85437_cov_295.716671	36081	49109	-	pvdL	1-13029/13029	===============	0/0	100.00	99.33	vfdb	NP_251114	(pvdL) peptide synthase PvdL [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_20_length_85437_cov_295.716671	49182	49946	-	pvdG	1-765/765	===============	0/0	100.00	99.48	vfdb	NP_251115	(pvdG) pyoverdine biosynthesis protein PvdG [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_20_length_85437_cov_295.716671	50590	51153	+	pvdS	1-564/564	===============	0/0	100.00	100.00	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_20_length_85437_cov_295.716671	51170	51637	-	pvdY	1-468/468	===============	0/0	100.00	99.57	vfdb	NP_251117	(pvdY) hypothetical protein [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	58206	59636	-	pchA	1-1431/1431	===============	0/0	100.00	99.72	vfdb	NP_252921	(pchA) salicylate biosynthesis isochorismate synthase PchA [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	59633	59938	-	pchB	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_252920	(pchB) salicylate biosynthesis protein PchB [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	59938	60693	-	pchC	1-756/756	===============	0/0	100.00	99.47	vfdb	NP_252919	(pchC) pyochelin biosynthetic protein PchC [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	60690	62333	-	pchD	1-1644/1644	===============	0/0	100.00	99.70	vfdb	NP_252918	(pchD) pyochelin biosynthesis protein PchD [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	62563	63453	+	pchR	1-891/891	===============	0/0	100.00	99.89	vfdb	NP_252917	(pchR) transcriptional regulator PchR [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	63647	67963	+	pchE	1-4317/4317	===============	0/0	100.00	99.40	vfdb	NP_252916	(pchE) dihydroaeruginoic acid synthetase PchE [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	67960	73389	+	pchF	1-5430/5430	===============	0/0	100.00	99.89	vfdb	NP_252915	(pchF) pyochelin synthetase PchF [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	73386	74435	+	pchG	1-1050/1050	===============	0/0	100.00	100.00	vfdb	NP_252914	(pchG) pyochelin biosynthetic protein PchG [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	74432	76144	+	pchH	1-1713/1713	===============	0/0	100.00	98.95	vfdb	NP_252913	(pchH) ABC transporter ATP-binding protein [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	76141	77865	+	pchI	1-1725/1725	===============	0/0	100.00	98.32	vfdb	NP_252912	(pchI) ABC transporter ATP-binding protein [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	77957	80119	+	fptA	1-2163/2163	===============	0/0	100.00	99.17	vfdb	NP_252911	(fptA) Fe(III)-pyochelin receptor precursor [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	80119	80400	+	PA4220	1-282/282	===============	0/0	100.00	99.29	vfdb	NP_252910	(PA4220) hypothetical protein [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	80402	81907	+	PA4219	1-1506/1506	===============	0/0	100.00	99.34	vfdb	NP_252909	(PA4219) hypothetical protein [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	81900	83144	+	PA4218	1-1245/1245	===============	0/0	100.00	99.04	vfdb	NP_252908	(PA4218) transporter [Pyochelin (VF0095) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_21_length_84602_cov_321.094043	83249	84457	-	phzS	1-1209/1209	===============	0/0	100.00	99.42	vfdb	NP_252907	(phzS) flavin dependent hydroxylase PhzS [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_23_length_55622_cov_330.692178	16332	17375	-	motB	1-1044/1044	===============	0/0	100.00	99.71	vfdb	NP_253640	(motB) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_23_length_55622_cov_330.692178	17395	18246	-	motA	1-852/852	===============	0/0	100.00	99.41	vfdb	NP_253641	(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_23_length_55622_cov_330.692178	23866	25941	+	fimX	1-2076/2076	===============	0/0	100.00	99.76	vfdb	NP_253646	(fimX) protein FimX [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	310	834	-	xcpZ	1-525/525	===============	0/0	100.00	99.81	vfdb	NP_251785	(xcpZ) general secretion pathway protein M [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	836	1984	-	xcpY	1-1149/1149	===============	0/0	100.00	99.65	vfdb	NP_251786	(xcpY) general secretion pathway protein L [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	1981	2982	-	xcpX	1-1002/1002	===============	0/0	100.00	99.50	vfdb	NP_251787	(xcpX) general secretion pathway protein K [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	2979	3692	-	xcpW	1-714/714	===============	0/0	100.00	99.58	vfdb	NP_251788	(xcpW) general secretion pathway protein J [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	3689	4078	-	xcpV	1-390/390	===============	0/0	100.00	100.00	vfdb	NP_251789	(xcpV) general secretion pathway protein I [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	4075	4593	-	xcpU	1-519/519	===============	0/0	100.00	100.00	vfdb	NP_251790	(xcpU) general secretion pathway protein H [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	4600	5046	-	xcpT	1-447/447	===============	0/0	100.00	99.78	vfdb	NP_251791	(xcpT) general secretion pathway protein G [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	5051	6268	-	xcpS	1-1218/1218	===============	0/0	100.00	99.51	vfdb	NP_251792	(xcpS) general secretion pathway protein F [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	6268	7776	-	xcpR	1-1509/1509	===============	0/0	100.00	99.60	vfdb	NP_251793	(xcpR) general secretion pathway protein E [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	7996	8703	+	xcpP	1-708/708	===============	0/0	100.00	100.00	vfdb	NP_251794	(xcpP) secretion protein XcpP [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	8708	10684	+	xcpQ	1-1977/1977	===============	0/0	100.00	99.59	vfdb	NP_251795	(xcpQ) general secretion pathway protein D [Xcp secretion system (VF0084) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_24_length_39151_cov_286.789937	19800	22559	-	fimV	1-2760/2760	===============	0/0	100.00	99.49	vfdb	NP_251805	(fimV) a polar peptidoglycan-binding protein involved in type IV pilus assembly [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	128071	129420	+	algB	1-1350/1350	===============	0/0	100.00	100.00	vfdb	NP_254170	(algB) two-component response regulator AlgB [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	279245	280618	+	exoT	1-1374/1374	===============	0/0	100.00	99.20	vfdb	NP_248734	(exoT) type III secretion system effector ExoT ADP ribosyltransferase activity and GTPase-activating protein activity [TTSS secreted effectors (VF0853) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	286759	288591	+	phzH	1-1833/1833	===============	0/0	100.00	99.84	vfdb	NP_248741	(phzH) phenazine-modifying enzyme [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	302051	302965	-	tagQ	1-915/915	===============	0/0	100.00	98.14	vfdb	NP_248760	(tagQ) type VI secretiona ssociated protein TagQ outer membrane lipoprotein [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	303027	304739	-	tagR	1-1713/1713	===============	0/0	100.00	99.88	vfdb	NP_248761	(tagR) type VI secretion associated protein TagR positively regulates PpkA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	304732	305931	-	tagS	1-1200/1200	===============	0/0	100.00	98.92	vfdb	NP_248762	(tagS) type VI secretion associated protein TagS forming a stable inner membrane complex with TagT [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	305931	306650	-	tagT	1-720/720	===============	0/0	100.00	99.31	vfdb	NP_248763	(tagT) type VI secretion associated protein TagT ATP-binding component of ABC transporter [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	306647	309745	-	ppkA	1-3099/3099	===============	0/0	100.00	99.36	vfdb	NP_248764	(ppkA) serine/threonine protein kinase PpkA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	309753	310481	-	pppA	1-729/729	===============	0/0	100.00	99.59	vfdb	NP_248765	(pppA) Pseudomonas protein phosphatase PppA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	310491	311171	-	tagF/pppB	1-681/681	===============	0/0	100.00	100.00	vfdb	NP_248766	(tagF/pppB) Pseudomonas protein phosphatase PppB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	311168	314473	-	icmF1/tssM1	1-3306/3306	===============	0/0	100.00	99.64	vfdb	NP_248767	(icmF1/tssM1) type VI secretion system protein IcmF1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	314695	316044	-	dotU1	1-1350/1350	===============	0/0	100.00	99.78	vfdb	NP_248768	(dotU1) type VI secretion system protein DotU [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	316051	317385	-	hsiJ1	1-1335/1335	===============	0/0	100.00	99.62	vfdb	NP_248769	(hsiJ1) type VI secretion system hcp secretion island protein HsiJ1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
